transaction_id,account_id,purchase_date,sku_code,brand_title,product_category,cart_value_inr,coupon_discount,payment_gateway,shipping_city,return_flag,customer_score,event_type
MYN_TXN_0002420,MYN_ACC_00268,2026-01-07 19:33:14,MYN_S02,Birkenstock Arizona Leather Slides,Footwear & Sneakers,0.0,0,UPI AutoPay,Kolkata,0,90,view
MYN_TXN_0000172,MYN_ACC_00860,2026-01-07 19:51:56,MYN_M04,Snitch Oversized Corduroy Shirt,Men Casual & Streetwear,0.0,0,Credit Card,Kochi,0,90,view
MYN_TXN_0000383,MYN_ACC_00629,2026-01-07 20:01:13,MYN_B01,MAC Studio Fix Fluid Foundation,Luxury Beauty & Fragrance,0.0,0,Credit Card,Chandigarh,0,90,view
MYN_TXN_0003277,MYN_ACC_00541,2026-01-07 20:20:11,MYN_B02,Yves Saint Laurent Libre Eau De Parfum,Luxury Beauty & Fragrance,0.0,0,Credit Card,Lucknow,0,90,cart
MYN_TXN_0001415,MYN_ACC_00706,2026-01-07 20:28:21,MYN_W04,W for Woman Silk Blend Trousers,Women Western & Ethnic,0.0,0,Myntra Credit / PayTM,Ahmedabad,0,90,view
MYN_TXN_0006319,MYN_ACC_00007,2026-01-07 20:29:31,MYN_W01,Mango Floral Print Maxi Dress,Women Western & Ethnic,0.0,0,Myntra Credit / PayTM,Kolkata,0,90,view
MYN_TXN_0007596,MYN_ACC_00053,2026-01-07 20:56:09,MYN_W02,Anouk Embroidered Chanderi Kurta,Women Western & Ethnic,0.0,0,Credit Card,Delhi NCR,0,90,view
MYN_TXN_0007594,MYN_ACC_00144,2026-01-07 20:57:47,MYN_W04,W for Woman Silk Blend Trousers,Women Western & Ethnic,0.0,0,Net Banking,Mumbai,0,90,view
MYN_TXN_0001826,MYN_ACC_00703,2026-01-07 20:57:50,MYN_W04,W for Woman Silk Blend Trousers,Women Western & Ethnic,0.0,0,Net Banking,Delhi NCR,0,90,view
MYN_TXN_0005795,MYN_ACC_00518,2026-01-07 21:31:33,MYN_W04,W for Woman Silk Blend Trousers,Women Western & Ethnic,0.0,0,Credit Card,Delhi NCR,0,90,view
MYN_TXN_0007724,MYN_ACC_00120,2026-01-07 21:33:53,MYN_M01,Tommy Hilfiger Organic Cotton Polo,Men Casual & Streetwear,0.0,0,UPI AutoPay,Mumbai,0,90,view
MYN_TXN_0000583,MYN_ACC_00269,2026-01-07 21:55:24,MYN_W01,Mango Floral Print Maxi Dress,Women Western & Ethnic,0.0,0,Net Banking,Bengaluru,0,90,view
MYN_TXN_0006246,MYN_ACC_00495,2026-01-07 22:01:23,MYN_S01,Adidas Originals Superstar Sneakers,Footwear & Sneakers,0.0,0,UPI AutoPay,Hyderabad,0,90,view
MYN_TXN_0002562,MYN_ACC_00326,2026-01-07 22:27:14,MYN_S01,Adidas Originals Superstar Sneakers,Footwear & Sneakers,0.0,0,Myntra Credit / PayTM,Chandigarh,0,90,view
MYN_TXN_0002151,MYN_ACC_00767,2026-01-07 23:06:38,MYN_S01,Adidas Originals Superstar Sneakers,Footwear & Sneakers,0.0,0,UPI AutoPay,Bengaluru,0,90,view
MYN_TXN_0000420,MYN_ACC_00542,2026-01-07 23:16:37,MYN_W01,Mango Floral Print Maxi Dress,Women Western & Ethnic,0.0,0,UPI AutoPay,Jaipur,0,90,view
MYN_TXN_0002636,MYN_ACC_00702,2026-01-08 00:13:31,MYN_M04,Snitch Oversized Corduroy Shirt,Men Casual & Streetwear,0.0,0,Credit Card,Lucknow,0,90,view
MYN_TXN_0004023,MYN_ACC_00802,2026-01-08 00:34:38,MYN_B02,Yves Saint Laurent Libre Eau De Parfum,Luxury Beauty & Fragrance,0.0,0,Myntra Credit / PayTM,Kochi,0,90,view
MYN_TXN_0004856,MYN_ACC_00843,2026-01-08 00:57:52,MYN_B01,MAC Studio Fix Fluid Foundation,Luxury Beauty & Fragrance,0.0,0,UPI AutoPay,Lucknow,0,90,view
MYN_TXN_0000352,MYN_ACC_00690,2026-01-08 02:18:54,MYN_W04,W for Woman Silk Blend Trousers,Women Western & Ethnic,0.0,0,Credit Card,Pune,0,90,view
MYN_TXN_0000618,MYN_ACC_00879,2026-01-08 09:32:51,MYN_W02,Anouk Embroidered Chanderi Kurta,Women Western & Ethnic,0.0,0,UPI AutoPay,Chandigarh,0,90,cart
MYN_TXN_0000256,MYN_ACC_00907,2026-01-08 09:47:14,MYN_W01,Mango Floral Print Maxi Dress,Women Western & Ethnic,0.0,0,Net Banking,Mumbai,0,90,view
MYN_TXN_0007750,MYN_ACC_00772,2026-01-08 10:05:35,MYN_W02,Anouk Embroidered Chanderi Kurta,Women Western & Ethnic,0.0,0,Credit Card,Kochi,0,90,cart
MYN_TXN_0001770,MYN_ACC_00474,2026-01-08 10:38:14,MYN_B02,Yves Saint Laurent Libre Eau De Parfum,Luxury Beauty & Fragrance,0.0,0,Credit Card,Mumbai,0,90,view
MYN_TXN_0000284,MYN_ACC_00095,2026-01-08 11:40:56,MYN_W02,Anouk Embroidered Chanderi Kurta,Women Western & Ethnic,0.0,0,Myntra Credit / PayTM,Bengaluru,0,90,cart
MYN_TXN_0007138,MYN_ACC_00674,2026-01-08 11:57:20,MYN_W01,Mango Floral Print Maxi Dress,Women Western & Ethnic,0.0,0,Net Banking,Ahmedabad,0,90,view
MYN_TXN_0002353,MYN_ACC_00180,2026-01-08 12:01:52,MYN_M01,Tommy Hilfiger Organic Cotton Polo,Men Casual & Streetwear,0.0,0,UPI AutoPay,Lucknow,0,90,view
MYN_TXN_0004982,MYN_ACC_00531,2026-01-08 12:30:03,MYN_M03,Calvin Klein Classic Logo Tee,Men Casual & Streetwear,0.0,0,Net Banking,Bengaluru,0,90,cart
MYN_TXN_0001217,MYN_ACC_00220,2026-01-08 13:34:51,MYN_W03,H&M Ribbed Knit Top,Women Western & Ethnic,1299.0,200,Myntra Credit / PayTM,Lucknow,0,70,buy
MYN_TXN_0007733,MYN_ACC_00514,2026-01-08 13:38:46,MYN_M02,Jack & Jones Tapered Cargo Pants,Men Casual & Streetwear,0.0,0,UPI AutoPay,Jaipur,0,90,cart
MYN_TXN_0002193,MYN_ACC_00785,2026-01-08 14:05:36,MYN_W02,Anouk Embroidered Chanderi Kurta,Women Western & Ethnic,0.0,0,Credit Card,Hyderabad,0,90,view
MYN_TXN_0007043,MYN_ACC_00276,2026-01-08 14:54:22,MYN_B03,Clinique Moisture Surge 100H,Luxury Beauty & Fragrance,0.0,0,Net Banking,Jaipur,0,90,view
MYN_TXN_0004404,MYN_ACC_00443,2026-01-08 14:57:04,MYN_S02,Birkenstock Arizona Leather Slides,Footwear & Sneakers,0.0,0,Myntra Credit / PayTM,Delhi NCR,0,90,view
MYN_TXN_0004905,MYN_ACC_00146,2026-01-08 15:13:38,MYN_W01,Mango Floral Print Maxi Dress,Women Western & Ethnic,0.0,0,Credit Card,Chandigarh,0,90,cart
MYN_TXN_0007182,MYN_ACC_00656,2026-01-08 15:19:24,MYN_B02,Yves Saint Laurent Libre Eau De Parfum,Luxury Beauty & Fragrance,0.0,0,UPI AutoPay,Hyderabad,0,90,view
MYN_TXN_0000131,MYN_ACC_00822,2026-01-08 17:21:06,MYN_W01,Mango Floral Print Maxi Dress,Women Western & Ethnic,0.0,0,Myntra Credit / PayTM,Lucknow,0,90,view
MYN_TXN_0003644,MYN_ACC_00039,2026-01-08 19:07:14,MYN_M01,Tommy Hilfiger Organic Cotton Polo,Men Casual & Streetwear,0.0,0,Myntra Credit / PayTM,Mumbai,0,90,view
MYN_TXN_0000222,MYN_ACC_00230,2026-01-08 19:14:29,MYN_M01,Tommy Hilfiger Organic Cotton Polo,Men Casual & Streetwear,2999.0,1000,Myntra Credit / PayTM,Delhi NCR,0,95,buy
MYN_TXN_0006374,MYN_ACC_00372,2026-01-08 19:21:21,MYN_W01,Mango Floral Print Maxi Dress,Women Western & Ethnic,0.0,0,Net Banking,Kochi,0,90,cart
MYN_TXN_0007485,MYN_ACC_00222,2026-01-08 19:28:35,MYN_W03,H&M Ribbed Knit Top,Women Western & Ethnic,0.0,0,Myntra Credit / PayTM,Bengaluru,0,90,cart
MYN_TXN_0005543,MYN_ACC_00805,2026-01-08 19:29:35,MYN_W03,H&M Ribbed Knit Top,Women Western & Ethnic,0.0,0,Myntra Credit / PayTM,Kochi,0,90,view
MYN_TXN_0002897,MYN_ACC_00419,2026-01-08 19:51:22,MYN_M02,Jack & Jones Tapered Cargo Pants,Men Casual & Streetwear,0.0,0,Credit Card,Kolkata,0,90,view
MYN_TXN_0001017,MYN_ACC_00011,2026-01-08 20:25:01,MYN_W02,Anouk Embroidered Chanderi Kurta,Women Western & Ethnic,0.0,0,Myntra Credit / PayTM,Chennai,0,90,view
MYN_TXN_0000485,MYN_ACC_00120,2026-01-08 21:13:43,MYN_W04,W for Woman Silk Blend Trousers,Women Western & Ethnic,0.0,0,UPI AutoPay,Mumbai,0,90,view
MYN_TXN_0005011,MYN_ACC_00704,2026-01-08 21:21:48,MYN_W01,Mango Floral Print Maxi Dress,Women Western & Ethnic,4590.0,400,Credit Card,Mumbai,0,80,buy
MYN_TXN_0006945,MYN_ACC_00906,2026-01-08 21:33:43,MYN_M02,Jack & Jones Tapered Cargo Pants,Men Casual & Streetwear,0.0,0,Net Banking,Ahmedabad,0,90,cart
MYN_TXN_0002542,MYN_ACC_00064,2026-01-08 21:38:02,MYN_W01,Mango Floral Print Maxi Dress,Women Western & Ethnic,0.0,0,Net Banking,Lucknow,0,90,view
MYN_TXN_0001342,MYN_ACC_00354,2026-01-08 21:45:00,MYN_W01,Mango Floral Print Maxi Dress,Women Western & Ethnic,0.0,0,Credit Card,Lucknow,0,90,view
MYN_TXN_0004822,MYN_ACC_00622,2026-01-08 21:52:18,MYN_S02,Birkenstock Arizona Leather Slides,Footwear & Sneakers,7790.0,200,Myntra Credit / PayTM,Kochi,0,90,buy
MYN_TXN_0003625,MYN_ACC_00273,2026-01-08 21:52:46,MYN_S02,Birkenstock Arizona Leather Slides,Footwear & Sneakers,0.0,0,Credit Card,Pune,0,90,view
MYN_TXN_0006876,MYN_ACC_00337,2026-01-08 21:55:36,MYN_W04,W for Woman Silk Blend Trousers,Women Western & Ethnic,899.0,1000,Net Banking,Delhi NCR,0,90,buy
MYN_TXN_0001227,MYN_ACC_00266,2026-01-08 22:29:54,MYN_B02,Yves Saint Laurent Libre Eau De Parfum,Luxury Beauty & Fragrance,0.0,0,Net Banking,Kolkata,0,90,cart
MYN_TXN_0004060,MYN_ACC_00372,2026-01-08 22:36:27,MYN_S03,Aldo Men Leather Chelsea Boots,Footwear & Sneakers,0.0,0,UPI AutoPay,Kochi,0,90,cart
MYN_TXN_0006941,MYN_ACC_00907,2026-01-08 23:09:13,MYN_B01,MAC Studio Fix Fluid Foundation,Luxury Beauty & Fragrance,0.0,0,Net Banking,Mumbai,0,90,cart
MYN_TXN_0004150,MYN_ACC_00855,2026-01-08 23:10:59,MYN_W04,W for Woman Silk Blend Trousers,Women Western & Ethnic,0.0,0,UPI AutoPay,Kolkata,0,90,view
MYN_TXN_0004884,MYN_ACC_00056,2026-01-08 23:33:46,MYN_B02,Yves Saint Laurent Libre Eau De Parfum,Luxury Beauty & Fragrance,0.0,0,Net Banking,Ahmedabad,0,90,view
MYN_TXN_0007516,MYN_ACC_00049,2026-01-08 23:34:09,MYN_B01,MAC Studio Fix Fluid Foundation,Luxury Beauty & Fragrance,0.0,0,UPI AutoPay,Ahmedabad,0,90,view
MYN_TXN_0006733,MYN_ACC_00667,2026-01-09 01:16:03,MYN_S02,Birkenstock Arizona Leather Slides,Footwear & Sneakers,0.0,0,UPI AutoPay,Kolkata,0,90,view
MYN_TXN_0005808,MYN_ACC_00766,2026-01-09 07:39:10,MYN_W04,W for Woman Silk Blend Trousers,Women Western & Ethnic,0.0,0,Myntra Credit / PayTM,Hyderabad,0,90,view
MYN_TXN_0007124,MYN_ACC_00695,2026-01-09 07:59:39,MYN_B02,Yves Saint Laurent Libre Eau De Parfum,Luxury Beauty & Fragrance,0.0,0,Net Banking,Chandigarh,0,90,cart
MYN_TXN_0004157,MYN_ACC_00712,2026-01-09 08:17:28,MYN_B02,Yves Saint Laurent Libre Eau De Parfum,Luxury Beauty & Fragrance,0.0,0,Credit Card,Jaipur,0,90,cart
MYN_TXN_0003096,MYN_ACC_00843,2026-01-09 09:47:45,MYN_S01,Adidas Originals Superstar Sneakers,Footwear & Sneakers,0.0,0,Myntra Credit / PayTM,Lucknow,0,90,view
MYN_TXN_0004031,MYN_ACC_00566,2026-01-09 09:52:04,MYN_B02,Yves Saint Laurent Libre Eau De Parfum,Luxury Beauty & Fragrance,0.0,0,Net Banking,Bengaluru,0,90,view
MYN_TXN_0007416,MYN_ACC_00840,2026-01-09 10:17:17,MYN_W03,H&M Ribbed Knit Top,Women Western & Ethnic,0.0,0,Net Banking,Chennai,0,90,view
MYN_TXN_0005835,MYN_ACC_00101,2026-01-09 10:26:08,MYN_B02,Yves Saint Laurent Libre Eau De Parfum,Luxury Beauty & Fragrance,0.0,0,Credit Card,Kochi,0,90,view
MYN_TXN_0002687,MYN_ACC_00268,2026-01-09 10:52:21,MYN_B01,MAC Studio Fix Fluid Foundation,Luxury Beauty & Fragrance,0.0,0,Net Banking,Kolkata,0,90,view
MYN_TXN_0001358,MYN_ACC_00241,2026-01-09 12:02:10,MYN_W04,W for Woman Silk Blend Trousers,Women Western & Ethnic,0.0,0,Credit Card,Lucknow,0,90,view
MYN_TXN_0001142,MYN_ACC_00340,2026-01-09 12:44:29,MYN_B02,Yves Saint Laurent Libre Eau De Parfum,Luxury Beauty & Fragrance,0.0,0,Myntra Credit / PayTM,Mumbai,0,90,cart
MYN_TXN_0003191,MYN_ACC_00193,2026-01-09 13:11:50,MYN_B02,Yves Saint Laurent Libre Eau De Parfum,Luxury Beauty & Fragrance,0.0,0,Credit Card,Bengaluru,0,90,view
MYN_TXN_0006913,MYN_ACC_00682,2026-01-09 14:06:34,MYN_M02,Jack & Jones Tapered Cargo Pants,Men Casual & Streetwear,0.0,0,Net Banking,Delhi NCR,0,90,view
MYN_TXN_0005453,MYN_ACC_00006,2026-01-09 14:36:14,MYN_W03,H&M Ribbed Knit Top,Women Western & Ethnic,0.0,0,Myntra Credit / PayTM,Chandigarh,0,90,view
MYN_TXN_0007274,MYN_ACC_00466,2026-01-09 15:06:48,MYN_W02,Anouk Embroidered Chanderi Kurta,Women Western & Ethnic,0.0,0,UPI AutoPay,Mumbai,0,90,view
MYN_TXN_0001994,MYN_ACC_00703,2026-01-09 15:27:43,MYN_W04,W for Woman Silk Blend Trousers,Women Western & Ethnic,0.0,0,Credit Card,Delhi NCR,0,90,cart
MYN_TXN_0000197,MYN_ACC_00527,2026-01-09 15:31:33,MYN_M03,Calvin Klein Classic Logo Tee,Men Casual & Streetwear,0.0,0,Net Banking,Mumbai,0,90,cart
MYN_TXN_0002434,MYN_ACC_00227,2026-01-09 16:09:50,MYN_B03,Clinique Moisture Surge 100H,Luxury Beauty & Fragrance,0.0,0,Credit Card,Pune,0,90,view
MYN_TXN_0001589,MYN_ACC_00448,2026-01-09 16:36:59,MYN_S01,Adidas Originals Superstar Sneakers,Footwear & Sneakers,8599.0,400,UPI AutoPay,Kolkata,0,70,buy
MYN_TXN_0002463,MYN_ACC_00456,2026-01-09 17:03:52,MYN_W01,Mango Floral Print Maxi Dress,Women Western & Ethnic,0.0,0,UPI AutoPay,Kolkata,0,90,view
MYN_TXN_0007354,MYN_ACC_00073,2026-01-09 17:05:04,MYN_W01,Mango Floral Print Maxi Dress,Women Western & Ethnic,4990.0,0,Myntra Credit / PayTM,Lucknow,0,80,buy
MYN_TXN_0000913,MYN_ACC_00330,2026-01-09 17:42:56,MYN_S02,Birkenstock Arizona Leather Slides,Footwear & Sneakers,0.0,0,UPI AutoPay,Jaipur,0,90,view
MYN_TXN_0007086,MYN_ACC_00823,2026-01-09 17:57:13,MYN_B01,MAC Studio Fix Fluid Foundation,Luxury Beauty & Fragrance,0.0,0,Myntra Credit / PayTM,Mumbai,0,90,view
MYN_TXN_0002748,MYN_ACC_00592,2026-01-09 17:58:33,MYN_W03,H&M Ribbed Knit Top,Women Western & Ethnic,0.0,0,Net Banking,Chandigarh,0,90,cart
MYN_TXN_0007076,MYN_ACC_00428,2026-01-09 18:20:46,MYN_M02,Jack & Jones Tapered Cargo Pants,Men Casual & Streetwear,0.0,0,Credit Card,Kolkata,0,90,view
MYN_TXN_0005815,MYN_ACC_00134,2026-01-09 18:43:33,MYN_W04,W for Woman Silk Blend Trousers,Women Western & Ethnic,0.0,0,UPI AutoPay,Kolkata,0,90,view
MYN_TXN_0001997,MYN_ACC_00421,2026-01-09 18:51:24,MYN_M03,Calvin Klein Classic Logo Tee,Men Casual & Streetwear,0.0,0,Credit Card,Kochi,0,90,view
MYN_TXN_0000214,MYN_ACC_00367,2026-01-09 18:57:37,MYN_W02,Anouk Embroidered Chanderi Kurta,Women Western & Ethnic,0.0,0,UPI AutoPay,Ahmedabad,0,90,cart
MYN_TXN_0007740,MYN_ACC_00661,2026-01-09 18:58:57,MYN_B02,Yves Saint Laurent Libre Eau De Parfum,Luxury Beauty & Fragrance,0.0,0,UPI AutoPay,Lucknow,0,90,view
MYN_TXN_0002130,MYN_ACC_00340,2026-01-09 19:08:58,MYN_S02,Birkenstock Arizona Leather Slides,Footwear & Sneakers,0.0,0,Credit Card,Mumbai,0,90,view
MYN_TXN_0006615,MYN_ACC_00239,2026-01-09 19:11:34,MYN_S03,Aldo Men Leather Chelsea Boots,Footwear & Sneakers,0.0,0,Net Banking,Chandigarh,0,90,cart
MYN_TXN_0004324,MYN_ACC_00617,2026-01-09 19:12:51,MYN_B03,Clinique Moisture Surge 100H,Luxury Beauty & Fragrance,0.0,0,Net Banking,Kolkata,0,90,view
MYN_TXN_0005943,MYN_ACC_00298,2026-01-09 19:36:37,MYN_B02,Yves Saint Laurent Libre Eau De Parfum,Luxury Beauty & Fragrance,8000.0,400,Credit Card,Kochi,0,80,buy
MYN_TXN_0005723,MYN_ACC_00841,2026-01-09 19:44:42,MYN_W01,Mango Floral Print Maxi Dress,Women Western & Ethnic,4990.0,0,Net Banking,Ahmedabad,0,80,buy
MYN_TXN_0005390,MYN_ACC_00120,2026-01-09 19:50:35,MYN_B03,Clinique Moisture Surge 100H,Luxury Beauty & Fragrance,0.0,0,Credit Card,Mumbai,0,90,cart
MYN_TXN_0001813,MYN_ACC_00828,2026-01-09 20:59:17,MYN_W03,H&M Ribbed Knit Top,Women Western & Ethnic,0.0,0,Credit Card,Bengaluru,0,90,view
MYN_TXN_0006716,MYN_ACC_00783,2026-01-09 21:00:04,MYN_M01,Tommy Hilfiger Organic Cotton Polo,Men Casual & Streetwear,0.0,0,Credit Card,Bengaluru,0,90,view
MYN_TXN_0007275,MYN_ACC_00601,2026-01-09 21:34:00,MYN_B03,Clinique Moisture Surge 100H,Luxury Beauty & Fragrance,0.0,0,Myntra Credit / PayTM,Delhi NCR,0,90,cart
MYN_TXN_0000854,MYN_ACC_00907,2026-01-09 21:35:36,MYN_B02,Yves Saint Laurent Libre Eau De Parfum,Luxury Beauty & Fragrance,0.0,0,UPI AutoPay,Mumbai,0,90,view
MYN_TXN_0004707,MYN_ACC_00608,2026-01-09 22:39:36,MYN_B01,MAC Studio Fix Fluid Foundation,Luxury Beauty & Fragrance,0.0,0,UPI AutoPay,Lucknow,0,90,view
MYN_TXN_0000408,MYN_ACC_00340,2026-01-09 22:40:47,MYN_B01,MAC Studio Fix Fluid Foundation,Luxury Beauty & Fragrance,0.0,0,Myntra Credit / PayTM,Mumbai,0,90,cart
MYN_TXN_0002109,MYN_ACC_00198,2026-01-09 23:05:50,MYN_W03,H&M Ribbed Knit Top,Women Western & Ethnic,0.0,0,Myntra Credit / PayTM,Ahmedabad,0,90,view
MYN_TXN_0003126,MYN_ACC_00488,2026-01-10 01:05:04,MYN_W03,H&M Ribbed Knit Top,Women Western & Ethnic,0.0,0,Credit Card,Kochi,0,90,view
MYN_TXN_0003727,MYN_ACC_00489,2026-01-10 01:29:17,MYN_W02,Anouk Embroidered Chanderi Kurta,Women Western & Ethnic,0.0,0,Credit Card,Hyderabad,0,90,view
MYN_TXN_0002607,MYN_ACC_00868,2026-01-10 01:36:45,MYN_S02,Birkenstock Arizona Leather Slides,Footwear & Sneakers,7490.0,500,UPI AutoPay,Pune,0,90,buy
MYN_TXN_0004979,MYN_ACC_00725,2026-01-10 08:04:58,MYN_W02,Anouk Embroidered Chanderi Kurta,Women Western & Ethnic,0.0,0,Net Banking,Mumbai,0,90,view
MYN_TXN_0005394,MYN_ACC_00231,2026-01-10 08:49:33,MYN_W03,H&M Ribbed Knit Top,Women Western & Ethnic,0.0,0,UPI AutoPay,Jaipur,0,90,view
MYN_TXN_0001476,MYN_ACC_00355,2026-01-10 09:28:24,MYN_B01,MAC Studio Fix Fluid Foundation,Luxury Beauty & Fragrance,0.0,0,Myntra Credit / PayTM,Mumbai,0,90,view
MYN_TXN_0001077,MYN_ACC_00340,2026-01-10 09:40:57,MYN_M04,Snitch Oversized Corduroy Shirt,Men Casual & Streetwear,0.0,0,Net Banking,Mumbai,0,90,view
MYN_TXN_0002255,MYN_ACC_00527,2026-01-10 10:07:42,MYN_W03,H&M Ribbed Knit Top,Women Western & Ethnic,0.0,0,Net Banking,Mumbai,0,90,view
MYN_TXN_0004583,MYN_ACC_00738,2026-01-10 10:33:49,MYN_W02,Anouk Embroidered Chanderi Kurta,Women Western & Ethnic,0.0,0,Myntra Credit / PayTM,Hyderabad,0,90,view
MYN_TXN_0003687,MYN_ACC_00684,2026-01-10 11:32:46,MYN_B02,Yves Saint Laurent Libre Eau De Parfum,Luxury Beauty & Fragrance,0.0,0,Net Banking,Mumbai,0,90,cart
MYN_TXN_0002307,MYN_ACC_00916,2026-01-10 11:38:56,MYN_W02,Anouk Embroidered Chanderi Kurta,Women Western & Ethnic,0.0,0,Myntra Credit / PayTM,Jaipur,0,90,cart
MYN_TXN_0005046,MYN_ACC_00766,2026-01-10 12:17:36,MYN_B03,Clinique Moisture Surge 100H,Luxury Beauty & Fragrance,0.0,0,Myntra Credit / PayTM,Hyderabad,0,90,view
MYN_TXN_0006655,MYN_ACC_00762,2026-01-10 12:28:57,MYN_W02,Anouk Embroidered Chanderi Kurta,Women Western & Ethnic,0.0,0,Net Banking,Chandigarh,0,90,view
MYN_TXN_0006794,MYN_ACC_00658,2026-01-10 12:51:57,MYN_W01,Mango Floral Print Maxi Dress,Women Western & Ethnic,0.0,0,Credit Card,Hyderabad,0,90,view
MYN_TXN_0002692,MYN_ACC_00452,2026-01-10 13:49:11,MYN_W01,Mango Floral Print Maxi Dress,Women Western & Ethnic,0.0,0,Net Banking,Kochi,0,90,view
MYN_TXN_0000902,MYN_ACC_00330,2026-01-10 14:05:37,MYN_B01,MAC Studio Fix Fluid Foundation,Luxury Beauty & Fragrance,3400.0,200,Net Banking,Jaipur,0,90,buy
MYN_TXN_0005423,MYN_ACC_00745,2026-01-10 14:14:03,MYN_W03,H&M Ribbed Knit Top,Women Western & Ethnic,0.0,0,Credit Card,Ahmedabad,0,90,view
MYN_TXN_0004782,MYN_ACC_00336,2026-01-10 14:36:01,MYN_W01,Mango Floral Print Maxi Dress,Women Western & Ethnic,0.0,0,Net Banking,Pune,0,90,view
MYN_TXN_0005833,MYN_ACC_00928,2026-01-10 15:05:01,MYN_B03,Clinique Moisture Surge 100H,Luxury Beauty & Fragrance,0.0,0,Net Banking,Pune,0,90,view
MYN_TXN_0007359,MYN_ACC_00617,2026-01-10 15:23:46,MYN_W02,Anouk Embroidered Chanderi Kurta,Women Western & Ethnic,0.0,0,UPI AutoPay,Kolkata,0,90,cart
MYN_TXN_0006904,MYN_ACC_00682,2026-01-10 15:57:40,MYN_B02,Yves Saint Laurent Libre Eau De Parfum,Luxury Beauty & Fragrance,0.0,0,Myntra Credit / PayTM,Delhi NCR,0,90,view
MYN_TXN_0000109,MYN_ACC_00795,2026-01-10 16:13:35,MYN_W01,Mango Floral Print Maxi Dress,Women Western & Ethnic,0.0,0,Credit Card,Chandigarh,0,90,view
MYN_TXN_0006624,MYN_ACC_00658,2026-01-10 16:20:23,MYN_M02,Jack & Jones Tapered Cargo Pants,Men Casual & Streetwear,0.0,0,Myntra Credit / PayTM,Hyderabad,0,90,view
MYN_TXN_0007852,MYN_ACC_00837,2026-01-10 16:39:24,MYN_W04,W for Woman Silk Blend Trousers,Women Western & Ethnic,0.0,0,Myntra Credit / PayTM,Kolkata,0,90,view
MYN_TXN_0004493,MYN_ACC_00420,2026-01-10 17:23:58,MYN_M02,Jack & Jones Tapered Cargo Pants,Men Casual & Streetwear,0.0,0,Credit Card,Jaipur,0,90,view
MYN_TXN_0000944,MYN_ACC_00405,2026-01-10 17:56:48,MYN_W02,Anouk Embroidered Chanderi Kurta,Women Western & Ethnic,0.0,0,UPI AutoPay,Kolkata,0,90,view
MYN_TXN_0005284,MYN_ACC_00327,2026-01-10 18:08:33,MYN_S03,Aldo Men Leather Chelsea Boots,Footwear & Sneakers,0.0,0,Credit Card,Delhi NCR,0,90,view
MYN_TXN_0000128,MYN_ACC_00126,2026-01-10 18:20:45,MYN_B02,Yves Saint Laurent Libre Eau De Parfum,Luxury Beauty & Fragrance,0.0,0,Credit Card,Pune,0,90,cart
MYN_TXN_0000082,MYN_ACC_00815,2026-01-10 18:28:36,MYN_W04,W for Woman Silk Blend Trousers,Women Western & Ethnic,0.0,0,Net Banking,Delhi NCR,0,90,cart
MYN_TXN_0006628,MYN_ACC_00302,2026-01-10 18:38:39,MYN_W04,W for Woman Silk Blend Trousers,Women Western & Ethnic,0.0,0,UPI AutoPay,Lucknow,0,90,view
MYN_TXN_0002044,MYN_ACC_00242,2026-01-10 18:42:37,MYN_S03,Aldo Men Leather Chelsea Boots,Footwear & Sneakers,0.0,0,Myntra Credit / PayTM,Jaipur,0,90,view
MYN_TXN_0004273,MYN_ACC_00579,2026-01-10 18:46:29,MYN_B02,Yves Saint Laurent Libre Eau De Parfum,Luxury Beauty & Fragrance,0.0,0,Credit Card,Chandigarh,0,90,view
MYN_TXN_0004850,MYN_ACC_00011,2026-01-10 18:48:18,MYN_W02,Anouk Embroidered Chanderi Kurta,Women Western & Ethnic,0.0,0,Credit Card,Chennai,0,90,cart
MYN_TXN_0004038,MYN_ACC_00388,2026-01-10 19:04:35,MYN_S01,Adidas Originals Superstar Sneakers,Footwear & Sneakers,0.0,0,UPI AutoPay,Ahmedabad,0,90,view
MYN_TXN_0003088,MYN_ACC_00732,2026-01-10 19:11:38,MYN_B01,MAC Studio Fix Fluid Foundation,Luxury Beauty & Fragrance,0.0,0,Myntra Credit / PayTM,Ahmedabad,0,90,view
MYN_TXN_0004387,MYN_ACC_00400,2026-01-10 19:15:35,MYN_W04,W for Woman Silk Blend Trousers,Women Western & Ethnic,0.0,0,Credit Card,Hyderabad,0,90,view
MYN_TXN_0001610,MYN_ACC_00023,2026-01-10 19:31:11,MYN_S03,Aldo Men Leather Chelsea Boots,Footwear & Sneakers,0.0,0,Net Banking,Ahmedabad,0,90,view
MYN_TXN_0006473,MYN_ACC_00368,2026-01-10 19:38:02,MYN_B02,Yves Saint Laurent Libre Eau De Parfum,Luxury Beauty & Fragrance,0.0,0,Credit Card,Pune,0,90,view
MYN_TXN_0000390,MYN_ACC_00860,2026-01-10 19:40:45,MYN_W01,Mango Floral Print Maxi Dress,Women Western & Ethnic,0.0,0,Net Banking,Kochi,0,90,view
MYN_TXN_0000335,MYN_ACC_00514,2026-01-10 19:57:11,MYN_S02,Birkenstock Arizona Leather Slides,Footwear & Sneakers,0.0,0,Net Banking,Jaipur,0,90,cart
